match,team,player,type,situation,time_seconds,start_coord_x,start_coord_y,start_coord_z,goal_coord_x,goal_coord_y,goal_coord_z,block_coord_x,block_coord_y,block_coord_z
13981446,Lazio,Luca Pellegrini,save,free-kick,4801,19.8,80.5,0,0,49.3,9.5,1.9,53.2,0.0
13981446,Lazio,Pedro,block,assisted,4746,23.8,52.3,0,0,53.1,19.0,20.8,51.6,0.0
13981446,Lazio,Valentín Castellanos,block,corner,4484,5.7,43.8,0,0,51.7,19.0,4.0,44.8,0.0
13981446,Lazio,Valentín Castellanos,block,assisted,4441,14.4,69.4,0,0,49.7,19.0,12.0,66.2,0.0
13981446,Lazio,Luca Pellegrini,miss,assisted,4064,8.8,32.9,0,0,43.9,62.5,,,
13981446,Hellas Verona,Antoine Bernede,miss,assisted,3977,10.4,57.6,0,0,43.2,19.4,,,
13981446,Hellas Verona,Unai Núñez,block,regular,3973,11.9,59.4,0,0,51.4,19.0,6.7,54.7,0.0
13981446,Hellas Verona,Suat Serdar,block,regular,3969,15.4,45.5,0,0,53.4,19.0,10.5,45.8,0.0
13981446,Hellas Verona,Armel Bella-Kotchap,miss,set-piece,3791,13.0,51.8,0,0,66.9,1.4,12.1,47.8,0.0
13981446,Lazio,Valentín Castellanos,miss,assisted,3536,27.3,60.5,0,0,60.0,4.2,,,
13981446,Hellas Verona,Giovane,save,assisted,3433,20.5,67.1,0,0,51.1,2.5,2.4,52.3,0.0
13981446,Lazio,Mattia Zaccagni,save,fast-break,3414,3.9,35.2,0,0,48.7,5.1,1.2,44.2,0.0
13981446,Lazio,Matteo Cancellieri,miss,assisted,3330,10.6,45.0,0,0,53.8,90.3,,,
13981446,Hellas Verona,Suat Serdar,miss,corner,3125,9.9,34.4,0,0,51.9,54.2,,,
13981446,Lazio,Mattia Zaccagni,miss,corner,2824,4.3,40.3,0,0,58.0,55.6,,,
13981446,Lazio,Matteo Cancellieri,block,corner,2765,5.6,50.3,0,0,49.4,19.0,4.6,50.4,0.0
13981446,Lazio,Nuno Tavares,block,assisted,2663,24.6,36.4,0,0,49.0,19.0,17.2,40.8,0.0
13981446,Lazio,Valentín Castellanos,goal,set-piece,2434,6.1,47.4,0,0,48.4,5.7,,,
13981446,Lazio,Mario Gila Fuentes,miss,set-piece,2191,2.7,40.7,0,0,62.9,19.4,,,
13981446,Hellas Verona,Giovane,save,assisted,1760,13.2,44.8,0,0,52.6,13.3,2.4,49.3,0.0
13981446,Hellas Verona,Suat Serdar,miss,assisted,1744,23.1,36.7,0,0,28.6,13.9,19.7,41.3,0.0
13981446,Hellas Verona,Antoine Bernede,block,assisted,1726,18.5,58.7,0,0,50.8,19.0,14.2,56.5,0.0
13981446,Hellas Verona,Antoine Bernede,post,regular,1719,24.1,47.6,0,0,45.1,5.7,,,
13981446,Hellas Verona,Fallou Cham,save,regular,1709,9.5,76.3,0,0,53.5,7.0,1.9,55.1,0.0
13981446,Hellas Verona,Abdou Harroui,save,assisted,1450,14.4,55.8,0,0,50.9,5.7,2.2,51.6,0.0
13981446,Lazio,Valentín Castellanos,miss,regular,1403,13.3,53.0,0,0,51.3,83.3,,,
13981446,Lazio,Valentín Castellanos,block,assisted,1253,22.0,69.7,0,0,47.6,19.0,13.7,63.2,0.0
13981446,Lazio,Nicolò Rovella,miss,assisted,883,26.3,42.9,0,0,48.1,77.8,,,
13981446,Lazio,Mattia Zaccagni,goal,assisted,590,7.0,42.3,0,0,49.0,5.1,,,
13981446,Lazio,Matteo Cancellieri,block,regular,542,11.9,54.6,0,0,49.5,19.0,9.6,53.8,0.0
13981446,Lazio,Mattéo Guendouzi,goal,assisted,143,16.2,52.0,0,0,54.1,1.3,,,
13981433,Como,Jacobo Ramón,save,set-piece,5698,13.3,43.9,0,0,50.1,7.6,0.3,48.6,0.0
13981433,Como,Jacobo Ramón,block,assisted,5519,14.1,55.5,0,0,52.3,15.3,12.1,54.7,0.0
13981433,Como,Álex Valle,block,throw-in-set-piece,5407,18.6,52.9,0,0,50.9,13.9,11.0,50.9,0.0
13981433,Como,Sergi Roberto,miss,corner,5384,14.5,46.8,0,0,85.4,8.3,14.1,45.9,0.0
13981433,Como,Nico Paz,block,assisted,5358,20.0,56.6,0,0,49.9,19.0,17.5,55.8,0.0
13981433,Bologna,Thijs Dallinga,miss,throw-in-set-piece,5020,18.1,21.1,0,0,61.2,15.3,2.0,37.4,0.0
13981433,Bologna,Torbjørn Heggem,block,corner,4863,6.3,38.0,0,0,53.6,8.3,4.9,39.3,0.0
13981433,Bologna,Thijs Dallinga,miss,assisted,4628,7.4,44.6,0,0,41.0,22.2,,,
13981433,Bologna,Riccardo Orsolini,block,assisted,3958,10.7,61.7,0,0,54.3,4.2,9.0,60.1,0.0
13981433,Bologna,Riccardo Orsolini,goal,assisted,3496,17.5,50.1,0,0,46.2,4.4,,,
13981433,Como,Jesús Rodriguez,miss,assisted,3462,13.9,28.2,0,0,30.1,5.6,,,
13981433,Bologna,Giovanni Fabbian,block,regular,3427,24.0,51.5,0,0,49.2,8.3,20.8,51.3,0.0
13981433,Bologna,Santiago Castro,miss,assisted,3359,21.6,19.7,0,0,39.0,8.3,,,
13981433,Como,Marc-Oliver Kempf,save,assisted,3326,30.9,45.4,0,0,49.9,2.5,1.6,48.7,0.0
13981433,Bologna,Nicolò Cambiaghi,block,fast-break,2962,9.7,31.5,0,0,51.6,19.0,8.0,34.5,0.0
13981433,Como,Nico Paz,block,fast-break,2944,14.1,44.4,0,0,52.9,5.6,11.9,44.9,0.0
13981433,Bologna,Giovanni Fabbian,miss,corner,2791,10.4,57.5,0,0,29.6,11.1,3.8,62.3,0.0
13981433,Bologna,Nicolò Cambiaghi,block,assisted,2756,14.7,27.4,0,0,53.5,19.0,11.8,31.2,0.0
13981433,Como,Mërgim Vojvoda,miss,assisted,2733,22.0,69.3,0,0,41.8,27.8,,,
13981433,Como,Jesús Rodriguez,miss,assisted,2350,8.5,30.0,0,0,69.1,55.6,,,
13981433,Como,Nico Paz,block,corner,2294,15.1,45.9,0,0,49.1,19.0,12.5,46.7,0.0
13981433,Bologna,Nicolò Cambiaghi,block,corner,1844,14.1,28.6,0,0,51.6,19.0,6.7,39.0,0.0
13981433,Bologna,Riccardo Orsolini,save,fast-break,1822,15.1,69.6,0,0,51.1,31.0,2.7,52.9,0.0
13981433,Bologna,Torbjørn Heggem,miss,set-piece,1717,7.1,47.9,0,0,39.8,15.3,,,
13981433,Como,Jesús Rodriguez,block,assisted,1343,14.3,45.1,0,0,54.1,19.0,13.8,45.1,0.0
13981433,Como,Nico Paz,miss,regular,1306,27.1,53.1,0,0,53.6,77.8,,,
13981433,Bologna,Nicolò Cambiaghi,block,set-piece,782,23.4,55.6,0,0,53.6,6.9,18.0,53.6,0.0
13981433,Bologna,Giovanni Fabbian,miss,corner,274,8.1,53.2,0,0,53.8,59.7,,,
13981432,Inter,Yann Bisseck,miss,corner,5704,7.4,52.6,0,0,46.2,73.6,,,
13981432,Inter,Piotr Zieliński,block,regular,5678,18.7,47.6,0,0,51.6,19.0,8.4,48.0,0.0
13981432,Inter,Piotr Zieliński,miss,assisted,5676,20.4,44.0,0,0,39.8,6.9,8.3,56.3,0.0
13981432,Inter,Marcus Thuram,save,corner,5308,8.6,51.5,0,0,49.5,31.0,1.4,49.3,0.0
13981432,Inter,Carlos Augusto,miss,corner,5304,6.4,58.5,0,0,58.2,25.0,3.1,46.2,0.0
13981432,Inter,Federico Dimarco,miss,regular,4649,9.9,40.7,0,0,40.7,15.3,,,
13981432,Udinese,Jürgen Ekkelenkamp,miss,assisted,4319,27.9,69.3,0,0,60.5,4.2,,,
13981432,Inter,Yann Bisseck,save,throw-in-set-piece,4108,8.3,57.3,0,0,49.0,1.9,1.1,52.5,0.0
13981432,Inter,Federico Dimarco,block,throw-in-set-piece,4105,11.3,36.5,0,0,49.4,19.0,4.0,45.7,0.0
13981432,Udinese,Oumar Solet,block,set-piece,3984,24.7,39.5,0,0,50.4,19.0,17.6,42.4,0.0
13981432,Udinese,Keinan Davis,miss,fast-break,3622,15.1,47.7,0,0,40.8,23.6,,,
13981432,Inter,Hakan Çalhanoğlu,miss,assisted,3282,20.3,69.9,0,0,42.5,23.6,,,
13981432,Udinese,Keinan Davis,save,regular,3069,3.7,71.6,0,0,50.7,1.9,0.59999999999999,53.8,0.0
13981432,Inter,Marcus Thuram,miss,assisted,2885,4.9,55.3,0,0,47.9,61.1,,,
13981432,Udinese,Arthur Atta,goal,fast-break,2380,19.0,37.5,0,0,46.0,12.7,,,
13981432,Inter,Federico Dimarco,miss,throw-in-set-piece,2129,13.8,29.3,0,0,47.4,52.8,,,
13981432,Udinese,Jordan Zemura,miss,free-kick,1937,30.2,55.2,0,0,59.7,91.7,,,
13981432,Udinese,Keinan Davis,goal,penalty,1701,11.5,50.0,0,0,47.7,3.2,,,
13981432,Udinese,Arthur Atta,save,assisted,1330,3.0,34.7,0,0,47.5,30.4,0.0,46.0,0.0
13981432,Inter,Denzel Dumfries,goal,assisted,1009,1.8,52.4,0,0,46.4,5.1,,,
13981432,Inter,Marcus Thuram,miss,assisted,1007,8.3,45.0,0,0,42.4,6.9,3.1,54.2,0.0
13981432,Inter,Alessandro Bastoni,save,corner,767,9.7,44.0,0,0,47.2,8.3,2.8,51.6,0.0
13981432,Inter,Lautaro Martínez,miss,corner,766,6.4,43.9,0,0,19.3,2.8,5.1,52.5,0.0
13981432,Udinese,Vakoun Bayo,miss,assisted,503,25.2,41.4,0,0,59.8,6.9,,,
13981432,Inter,Federico Dimarco,miss,throw-in-set-piece,271,16.9,35.0,0,0,48.1,93.1,,,
13981432,Udinese,Jakub Piotrowski,save,assisted,203,23.5,73.6,0,0,46.5,7.0,1.6,52.2,0.0
13981429,Fiorentina,Nicolò Fagioli,miss,throw-in-set-piece,5495,25.7,57.9,0,0,24.4,97.2,,,
13981429,Fiorentina,Cher Ndour,block,assisted,4442,19.8,53.1,0,0,47.6,2.8,11.6,53.1,0.0
13981429,Torino,Guillermo Maripán,miss,set-piece,4380,8.8,52.1,0,0,43.4,80.6,,,
13981429,Fiorentina,Moise Kean,miss,set-piece,4283,1.7,48.7,0,0,52.3,73.6,,,
13981429,Fiorentina,Robin Gosens,save,set-piece,4281,6.7,66.8,0,0,52.0,19.0,0.5,49.3,0.0
13981429,Fiorentina,Luca Ranieri,miss,corner,3569,7.3,66.0,0,0,41.3,15.3,,,
13981429,Fiorentina,Albert Guðmundsson,block,assisted,3529,13.7,29.5,0,0,53.9,19.0,12.3,31.2,0.0
13981429,Fiorentina,Dodô,save,assisted,3173,2.7,64.4,0,0,52.4,9.5,0.5,54.2,0.0
13981429,Fiorentina,Rolando Mandragora,block,assisted,3149,24.5,49.4,0,0,51.3,19.0,13.4,49.1,0.0
13981429,Torino,Giovanni Simeone,block,regular,3078,10.2,55.6,0,0,50.2,19.0,6.7,53.6,0.0
13981429,Fiorentina,Rolando Mandragora,save,set-piece,2637,25.1,46.6,0,0,51.4,7.0,2.2,50.4,0.0
13981429,Fiorentina,Moise Kean,block,set-piece,2636,9.2,42.7,0,0,51.9,19.0,7.2,43.9,0.0
13981429,Torino,Giovanni Simeone,save,regular,2433,7.7,39.7,0,0,49.1,30.4,1.1,47.1,0.0
13981429,Torino,Cesare Casadei,save,assisted,2322,25.4,50.7,0,0,49.8,10.1,2.3,51.3,0.0
13981429,Torino,Cyril Ngonge,save,assisted,2283,8.6,67.7,0,0,52.0,4.4,1.0,52.7,0.0
13981429,Fiorentina,Pietro Comuzzo,miss,set-piece,2245,32.5,50.3,0,0,58.8,11.1,,,
13981429,Fiorentina,Roberto Piccoli,save,fast-break,2009,16.7,54.4,0,0,47.9,9.5,4.2,51.4,0.0
13981429,Fiorentina,Moise Kean,miss,regular,1958,20.7,38.3,0,0,60.8,98.6,,,
13981429,Torino,Guillermo Maripán,miss,set-piece,1710,12.0,49.7,0,0,46.7,83.3,,,
13981429,Fiorentina,Moise Kean,miss,assisted,1394,28.4,62.8,0,0,40.2,15.3,,,
13981429,Fiorentina,Moise Kean,miss,assisted,1324,10.2,44.3,0,0,48.2,98.6,,,
13981429,Fiorentina,Dodô,miss,fast-break,976,34.0,66.8,0,0,57.5,63.9,,,
13981429,Torino,Cesare Casadei,save,assisted,437,9.1,58.1,0,0,50.7,20.3,5.0,55.6,0.0
13981426,Atalanta,Mario Pašalić,save,fast-break,5167,10.8,51.5,0,0,52.3,3.2,1.5,49.8,0.0
13981426,Parma,Patrick Cutrone,goal,set-piece,5043,2.6,43.8,0,0,53.9,19.6,,,
13981426,Parma,Enrico Delprato,save,set-piece,5041,12.8,53.0,0,0,52.9,6.3,1.5,51.1,0.0
13981426,Atalanta,Mario Pašalić,goal,set-piece,4686,18.9,50.1,0,0,53.4,2.5,,,
13981426,Atalanta,Nikola Krstović,save,fast-break,4414,14.8,45.4,0,0,50.8,1.9,1.4,48.9,0.0
13981426,Atalanta,Raoul Bellanova,block,assisted,4179,13.8,66.2,0,0,50.9,19.0,11.4,63.2,0.0
13981426,Atalanta,Charles De Ketelaere,block,assisted,4146,16.1,58.1,0,0,50.0,19.0,14.4,57.2,0.0
13981426,Atalanta,Nikola Krstović,miss,assisted,3983,9.0,56.1,0,0,41.7,12.5,,,
13981426,Parma,Mateo Pellegrino,miss,assisted,3937,12.5,52.1,0,0,41.3,29.2,,,
13981426,Parma,Adrián Bernabé,block,throw-in-set-piece,2812,21.0,56.2,0,0,53.2,19.0,16.8,54.3,0.0
13981426,Parma,Adrián Bernabé,save,regular,2607,24.1,56.6,0,0,53.2,10.1,1.6,51.1,0.0
13981426,Atalanta,Mario Pašalić,miss,regular,2254,14.5,40.5,0,0,58.8,18.1,,,
13981426,Parma,Lautaro Valenti,miss,throw-in-set-piece,2191,20.7,36.4,0,0,59.7,9.7,,,
13981426,Atalanta,Daniel Maldini,block,corner,1807,12.3,46.2,0,0,48.5,19.0,10.6,46.9,0.0
13981426,Atalanta,Gianluca Scamacca,post,assisted,1108,28.1,57.5,0,0,55.2,10.1,,,
13981426,Atalanta,Marten de Roon,miss,regular,1012,19.4,37.4,0,0,67.7,16.7,,,
13981426,Atalanta,Gianluca Scamacca,block,assisted,749,8.0,64.3,0,0,50.3,19.0,6.7,61.9,0.0
13981426,Parma,Emanuele Valeri,miss,set-piece,569,29.3,51.4,0,0,38.8,6.9,,,
13981441,Pisa,Calvin Stengs,miss,assisted,5490,20.5,63.7,0,0,62.9,86.1,,,
13981441,Roma,Artem Dovbyk,save,assisted,5364,9.2,48.1,0,0,52.3,5.1,2.9,48.4,0.0
13981441,Pisa,Juan Cuadrado,save,assisted,5325,24.0,28.0,0,0,53.2,17.1,1.1,48.9,0.0
13981441,Pisa,Calvin Stengs,save,assisted,5270,21.5,60.5,0,0,49.2,15.8,3.1,52.3,0.0
13981441,Roma,Evan Ndicka,miss,corner,4876,6.8,45.1,0,0,35.8,13.9,,,
13981441,Roma,Paulo Dybala,block,assisted,4805,18.7,50.2,0,0,51.2,19.0,16.0,50.0,0.0
13981441,Roma,Angeliño,save,assisted,4744,11.3,30.7,0,0,52.8,21.5,0.3,47.5,0.0
13981441,Pisa,Michel Aebischer,miss,assisted,4560,18.2,58.5,0,0,45.5,79.2,,,
13981441,Roma,Matías Soulé,save,corner,4265,24.0,64.2,0,0,47.4,7.0,0.90000000000001,51.1,0.0
13981441,Pisa,Michel Aebischer,miss,regular,3956,28.1,58.4,0,0,45.4,52.8,,,
13981441,Roma,Matías Soulé,goal,assisted,3267,14.7,51.5,0,0,52.3,2.5,,,
13981441,Roma,Mario Hermoso,block,assisted,3243,16.6,45.2,0,0,50.6,19.0,10.5,46.7,0.0
13981441,Roma,Matías Soulé,miss,assisted,2889,21.4,68.9,0,0,56.8,54.2,,,
13981441,Roma,Matías Soulé,save,free-kick,2516,26.2,76.5,0,0,46.8,29.7,0.7,49.5,0.0
13981441,Pisa,Henrik Wendel Meister,miss,assisted,564,13.8,39.7,0,0,39.5,8.3,,,
13981441,Pisa,Henrik Wendel Meister,save,assisted,469,6.6,51.3,0,0,51.1,6.3,0.3,50.7,0.0
13981441,Roma,Matías Soulé,block,assisted,154,16.0,67.7,0,0,53.7,19.0,14.0,65.0,0.0
13981447,Milan,Cheveyo Mul-Balentien,miss,fast-break,5326,9.2,31.3,0,0,56.6,72.2,,,
13981447,Lecce,Kialonda Gaspar,block,corner,5273,5.1,61.7,0,0,47.9,19.0,4.4,60.4,0.0
13981447,Milan,Christian Pulišić,goal,regular,5122,12.9,36.4,0,0,52.1,3.8,,,
13981447,Lecce,Konan N'Dri,miss,assisted,5096,24.4,56.6,0,0,58.2,11.1,12.0,50.0,0.0
13981447,Milan,Youssouf Fofana,miss,corner,4778,6.9,63.4,0,0,40.3,44.4,,,
13981447,Milan,Samuele Ricci,save,assisted,4734,10.4,69.7,0,0,46.4,20.9,1.5,53.2,0.0
13981447,Lecce,Nikola Štulić,save,assisted,4613,7.4,65.6,0,0,50.4,3.2,1.1,54.3,0.0
13981447,Milan,Youssouf Fofana,save,assisted,4176,21.0,52.6,0,0,48.2,27.8,1.8,49.5,0.0
13981447,Milan,Ruben Loftus-Cheek,goal,set-piece,3910,7.6,47.7,0,0,46.4,24.7,,,
13981447,Milan,Santiago Giménez,save,corner,3509,5.3,44.8,0,0,53.0,17.1,1.1,48.4,0.0
13981447,Milan,Ruben Loftus-Cheek,block,corner,3508,10.7,41.7,0,0,51.0,19.0,4.9,45.7,0.0
13981447,Milan,Pervis Estupiñán,miss,assisted,3298,23.1,29.3,0,0,42.2,76.4,,,
13981447,Lecce,Mohamed Kaba,save,set-piece,2916,9.8,39.3,0,0,52.9,13.3,1.0,49.3,0.0
13981447,Milan,Santiago Giménez,miss,assisted,2882,12.3,38.0,0,0,40.2,6.9,,,
13981447,Milan,Santiago Giménez,block,assisted,2856,10.4,51.3,0,0,52.2,19.0,7.1,50.2,0.0
13981447,Milan,Alexis Saelemaekers,block,assisted,2838,19.8,37.0,0,0,49.3,19.0,17.8,38.4,0.0
13981447,Lecce,Mohamed Kaba,miss,assisted,2518,13.8,62.8,0,0,55.8,75.0,,,
13981447,Milan,Ruben Loftus-Cheek,save,assisted,2117,5.7,53.4,0,0,51.4,22.2,2.2,51.9,0.0
13981447,Milan,Ruben Loftus-Cheek,miss,set-piece,1870,13.3,61.7,0,0,42.5,19.4,,,
13981447,Lecce,Tete Morente,block,regular,1257,12.3,41.5,0,0,52.0,19.0,11.3,42.0,0.0
13981447,Lecce,Ylber Ramadani,block,corner,765,21.0,64.4,0,0,51.8,19.0,8.6,54.9,0.0
13981436,Napoli,Frank Anguissa,goal,corner,5683,10.5,53.4,0,0,49.0,2.5,,,
13981436,Napoli,Scott McTominay,miss,assisted,5638,4.0,46.8,0,0,24.9,19.4,1.2,70.4,0.0
13981436,Napoli,Scott McTominay,save,assisted,5573,10.7,44.0,0,0,50.0,3.8,1.4,48.2,0.0
13981436,Napoli,Frank Anguissa,miss,set-piece,5344,11.7,53.9,0,0,40.3,66.7,,,
13981436,Cagliari,Zito Luvumbo,save,assisted,5278,21.1,78.4,0,0,49.8,22.2,1.2,51.6,0.0
13981436,Cagliari,Gianluca Gaetano,block,free-kick,5249,10.1,15.9,0,0,52.4,19.0,1.8,42.1,0.0
13981436,Cagliari,Gianluca Gaetano,miss,assisted,4926,27.2,55.4,0,0,49.9,77.8,,,
13981436,Napoli,Noa Lang,block,regular,4822,8.8,40.7,0,0,50.8,19.0,7.2,42.2,0.0
13981436,Napoli,Alessandro Buongiorno,miss,corner,4783,3.6,47.4,0,0,35.5,62.5,,,
13981436,Cagliari,Michael Folorunsho,miss,assisted,4421,2.6,40.6,0,0,58.2,56.9,,,
13981436,Napoli,Matteo Politano,miss,regular,4133,11.1,77.4,0,0,51.6,47.2,,,
13981436,Cagliari,Zito Luvumbo,miss,assisted,3636,26.1,67.1,0,0,54.8,61.1,,,
13981436,Napoli,Matteo Politano,miss,corner,3597,9.7,69.7,0,0,43.5,26.4,,,
13981436,Napoli,Matteo Politano,miss,corner,3595,15.5,73.2,0,0,58.8,1.4,7.5,56.5,0.0
13981436,Napoli,Leonardo Spinazzola,save,assisted,3565,9.9,26.5,0,0,54.5,10.1,0.59999999999999,45.7,0.0
13981436,Napoli,Amir Rrahmani,block,corner,3372,8.7,60.5,0,0,52.5,19.0,7.5,58.7,0.0
13981436,Napoli,Juan Jesus,block,corner,3369,3.4,62.0,0,0,47.1,19.0,2.2,58.7,0.0
13981436,Napoli,Frank Anguissa,save,assisted,3030,25.5,52.1,0,0,49.9,5.7,1.8,50.0,0.0
13981436,Napoli,Scott McTominay,miss,regular,2840,24.7,45.5,0,0,37.1,4.2,,,
13981436,Napoli,Scott McTominay,save,assisted,2641,4.9,69.9,0,0,46.8,19.6,0.7,54.3,0.0
13981436,Napoli,Lorenzo Lucca,save,assisted,2565,19.7,44.6,0,0,46.8,2.5,2.0,49.6,0.0
13981436,Cagliari,Michael Folorunsho,miss,assisted,2482,28.3,72.3,0,0,38.0,25.0,,,
13981436,Cagliari,Matteo Prati,miss,assisted,2424,8.1,53.9,0,0,49.2,62.5,,,
13981436,Napoli,Lorenzo Lucca,block,assisted,2394,9.3,68.6,0,0,52.0,19.0,8.0,65.7,0.0
13981436,Napoli,Kevin De Bruyne,miss,assisted,2292,20.3,35.2,0,0,50.1,83.3,,,
13981436,Cagliari,Sebastiano Esposito,miss,fast-break,2248,55.2,55.8,0,0,37.8,11.1,,,
13981436,Cagliari,Adam Obert,miss,fast-break,2188,10.2,29.5,0,0,32.6,8.3,8.1,38.6,0.0
13981436,Napoli,Scott McTominay,block,regular,1779,8.2,33.5,0,0,48.5,19.0,7.3,35.4,0.0
13981436,Napoli,Frank Anguissa,block,assisted,1712,19.0,68.9,0,0,50.0,19.0,8.5,58.5,0.0
13981436,Cagliari,Matteo Prati,miss,regular,12,27.3,46.9,0,0,68.1,16.7,,,
13981448,Genoa,Patrizio Masini,post,corner,5787,8.3,58.3,0,0,45.3,41.1,,,
13981448,Genoa,Caleb Ekuban,miss,assisted,5732,15.1,39.4,0,0,41.0,6.9,1.8,56.3,0.0
13981448,Genoa,Johan Vásquez,miss,regular,5437,21.0,47.7,0,0,29.7,12.5,,,
13981448,Genoa,Ruslan Malinovskyi,miss,assisted,5285,23.5,29.3,0,0,36.3,16.7,,,
13981448,Juventus,Nicolás González,block,assisted,5224,27.6,33.9,0,0,50.6,19.0,21.1,37.5,0.0
13981448,Juventus,Filip Kostić,miss,assisted,5036,20.4,40.9,0,0,53.8,81.9,,,
13981448,Juventus,Dušan Vlahović,block,regular,5034,12.3,51.9,0,0,50.4,19.0,7.0,50.9,0.0
13981448,Juventus,Dušan Vlahović,goal,corner,4330,8.0,47.4,0,0,45.8,15.2,,,
13981448,Genoa,Lorenzo Colombo,block,assisted,3601,19.3,50.9,0,0,51.4,19.0,7.2,49.5,0.0
13981448,Genoa,Nicolae Stanciu,block,assisted,3596,8.1,42.1,0,0,52.0,19.0,6.4,43.3,0.0
13981448,Juventus,Lloyd Kelly,miss,assisted,3457,13.0,28.6,0,0,40.0,2.8,,,
13981448,Juventus,Khéphren Thuram,miss,fast-break,3249,22.5,59.9,0,0,62.0,2.8,,,
13981448,Genoa,Lorenzo Colombo,miss,corner,2934,4.5,60.1,0,0,40.8,16.7,,,
13981448,Genoa,Mikael Ellertsson,block,assisted,2877,7.8,61.5,0,0,46.7,19.0,6.3,59.9,0.0
13981448,Genoa,Lorenzo Colombo,miss,assisted,2648,27.9,65.8,0,0,33.4,15.3,22.0,60.3,0.0
13981448,Juventus,Jonathan David,miss,regular,2528,3.0,46.8,0,0,49.6,88.9,,,
13981448,Juventus,Kenan Yıldız,save,regular,2527,7.5,28.2,0,0,49.1,4.4,1.1,45.1,0.0
13981448,Juventus,Pierre Kalulu,block,regular,2521,8.4,57.4,0,0,48.8,19.0,6.7,56.1,0.0
13981448,Juventus,Federico Gatti,save,assisted,2403,9.0,44.1,0,0,53.2,17.1,1.4,48.9,0.0
13981448,Juventus,Francisco Conceição,block,corner,2376,7.6,57.9,0,0,50.5,19.0,6.2,56.3,0.0
13981448,Juventus,Khéphren Thuram,block,assisted,2341,23.9,50.8,0,0,52.7,19.0,22.1,50.5,0.0
13981448,Genoa,Mikael Ellertsson,save,fast-break,1525,10.7,64.3,0,0,51.0,14.6,1.2,52.5,0.0
13981448,Juventus,João Mário,block,regular,289,20.4,40.7,0,0,48.4,19.0,12.8,44.8,0.0
13981443,Cremonese,Manuel De Luca,goal,penalty,5528,11.5,50.0,0,0,47.9,17.7,,,
13981443,Cremonese,Martín Payero,miss,regular,5357,26.3,56.4,0,0,52.6,70.8,,,
13981443,Cremonese,Manuel De Luca,save,fast-break,5331,15.6,66.0,0,0,50.4,7.0,9.9,59.6,0.0
13981443,Sassuolo,Edoardo Iannoni,miss,regular,5137,10.2,63.2,0,0,59.2,8.3,,,
13981443,Sassuolo,Domenico Berardi,goal,penalty,4366,11.5,50.0,0,0,46.8,2.5,,,
13981443,Sassuolo,Armand Laurienté,miss,assisted,3944,17.9,63.0,0,0,49.1,63.9,,,
13981443,Sassuolo,Andrea Pinamonti,goal,assisted,3780,14.3,54.7,0,0,53.2,1.9,,,
13981443,Cremonese,Alessio Zerbin,block,assisted,3055,12.9,65.4,0,0,54.6,6.9,11.8,63.5,0.0
13981443,Cremonese,Franco Vázquez,save,assisted,2936,27.0,41.4,0,0,53.2,1.3,1.8,48.7,0.0
13981443,Cremonese,Antonio Sanabria,save,assisted,2892,4.3,49.8,0,0,49.3,20.3,1.1,51.6,0.0
13981443,Sassuolo,Andrea Pinamonti,save,corner,2553,6.8,32.8,0,0,48.2,30.4,1.1,46.7,0.0
13981443,Sassuolo,Domenico Berardi,save,free-kick,2524,27.2,58.1,0,0,47.0,22.2,1.0,50.7,0.0
13981443,Cremonese,Franco Vázquez,goal,assisted,2297,1.2,50.2,0,0,50.3,8.9,,,
13981443,Cremonese,Antonio Sanabria,miss,assisted,2296,1.7,42.7,0,0,33.9,5.6,0.2,48.9,0.0
13981443,Cremonese,Filippo Terracciano,goal,corner,2194,7.4,54.7,0,0,53.3,3.8,,,
13981443,Sassuolo,Andrea Pinamonti,save,throw-in-set-piece,1807,10.4,28.9,0,0,50.8,19.6,1.4,46.7,0.0
13981443,Cremonese,Alessio Zerbin,block,regular,1099,9.9,68.4,0,0,53.3,22.2,8.0,65.2,0.0
13981443,Cremonese,Jari Vandeputte,block,free-kick,641,19.2,26.6,0,0,47.1,19.0,13.1,35.0,0.0
13981443,Sassuolo,Andrea Pinamonti,block,assisted,555,20.1,29.4,0,0,51.8,19.0,15.3,33.9,0.0
13981443,Sassuolo,Andrea Pinamonti,save,assisted,511,12.3,45.6,0,0,50.9,15.2,0.90000000000001,49.5,0.0
13981435,Inter,Marcus Thuram,miss,corner,5743,11.1,56.6,0,0,41.2,16.7,,,
13981435,Juventus,Vasilije Adžić,goal,assisted,5447,30.5,45.3,0,0,53.9,22.8,,,
13981435,Juventus,Juan Cabal,miss,regular,5362,25.1,27.1,0,0,64.4,55.6,,,
13981435,Juventus,Loïs Openda,block,assisted,5177,24.8,57.9,0,0,46.6,19.0,23.1,57.6,0.0
13981435,Juventus,Khéphren Thuram,goal,set-piece,4919,8.8,47.6,0,0,46.1,17.7,,,
13981435,Inter,Marcus Thuram,goal,corner,4517,7.5,48.6,0,0,52.2,7.0,,,
13981435,Inter,Alessandro Bastoni,miss,set-piece,4241,9.3,46.9,0,0,40.2,19.4,,,
13981435,Inter,Hakan Çalhanoğlu,block,free-kick,4239,23.3,21.0,0,0,47.8,19.0,8.4,41.0,0.0
13981435,Inter,Hakan Çalhanoğlu,goal,assisted,3886,17.5,63.6,0,0,52.3,5.1,,,
